year,district,household,pop,sex_ratio,district_area,density,in,out,family_pop,social_rate,growth,g_ave,g_rate,marry_rate
105,泰山,28018,78801,0.989572550306764,19.1603,4114,264,226,2.81251338425298,38,16,78809,0.00020302249743,6.84340164038496
105,淡水,70441,162441,0.926802362821152,70.6565,2346,686,424,2.30605755170994,262,3324,164103,0.020255571196139,6.82955979
105,深坑,9463,23614,1.00356354997455,20.5787,1151,59,86,2.49540314910705,-27,69,23648.5,0.002917732625748,5.71102227298687
105,烏來,1833,6182,0.989060489060489,321.1306,19,13,21,3.37261320240044,-8,30,6197,0.004841052121995,6.45
105,瑞芳,16127,40922,1.02083950617284,70.7336,574,105,132,2.53748372294909,-27,-322,40761,-0.007899708054268,5.64
105,石碇,3375,7857,1.22893617021277,144.3498,54,21,37,2.328,-16,-121,7796.5,-0.015519784518694,5.00288628054647
105,石門,4312,12645,1.07601379083894,51.2645,244,40,41,2.93251391465677,-1,-149,12570.5,-0.011853148243904,4.61471138162867
105,萬華,78341,194314,0.974093790637191,8.8522,21863,9292,10396,2.48036149653438,-1104,-775,193926.5,-0.00399635944546,6.85
105,萬里,7406,22634,1.01621236415464,63.3766,355,49,86,3.05617067242776,-37,-144,22562,-0.006382412906657,5.03744349742506
105,蘆洲,69513,200055,0.970519286080139,7.4351,26994,558,610,2.87795088688447,-52,647,200378.5,0.003228889326949,6.6816867391722
105,貢寮,4406,12858,1.04062847167116,99.9734,127,27,30,2.91829323649569,-3,-152,12782,-0.011891722735096,3.36384260345772
105,金山,7035,22273,0.981054878591123,49.2132,451,44,61,3.16602700781805,-17,-66,22240,-0.002967625899281,5.36204910041656
105,雙溪,3843,9233,1.17554194156456,146.2484,62,29,29,2.40255009107468,0,-159,9153.5,-0.017370404763205,3.16611168731918
105,鶯歌,29448,87931,1.00700721263581,21.1248,4129,222,304,2.98597527845694,-82,-700,87581,-0.007992601134949,7.10061873558757
106,三峽,42004,114215,1.00775221052262,191.4508,600,353,315,2.71914579563851,38,711,114570.5,0.006205785957118,5.875009821
106,三芝,9435,23349,1.05609369496302,65.9909,352,63,67,2.47472178060413,-4,-149,23274.5,-0.006401856108617,4.380596534
106,三重,150147,388544,0.971413929747474,16.317,23747,970,1102,2.58775733114881,-132,-1060,388014,-0.002731860190612,6.33
106,中和,164283,414190,0.949817582676239,20.144,20532,1215,1320,2.5211981763177,-105,-600,413890,-0.001449660537824,6.15
106,中山,99650,231332,0.873619075387955,13.6821,16862,12411,13555,2.32144505770196,-1144,-622,231021,-0.002692395929374,6.69
106,中正,65013,160484,0.91380461743942,7.6071,20981,10315,11526,2.46849091720117,-1211,-876,160046,-0.005473426389913,4.94
106,五股,30771,84171,1.01853761481091,34.8632,2436,322,250,2.73540021448767,72,748,84545,0.008847359394405,6.021780152
106,信義,89502,227666,0.9163482096261,11.2077,20143,9289,11918,2.54369734754531,-2629,-1913,226709.5,-0.008438111327492,6.67
106,內湖,107228,287861,0.916977438001119,31.5787,9113,11820,13286,2.68456932890663,-1466,-90,287816,-0.000312699780415,6.44
106,八里,14323,38177,0.993160697504437,39.4933,975,97,153,2.66543321929763,-56,316,38335,0.008243119864354,5.713540308
106,北投,96433,257384,0.932384849281129,56.8216,4513,9674,11411,2.6690448290523,-1737,-928,256920,-0.00361201930562,6.05
106,南港,46800,122444,0.957131211738568,21.8424,5593,5828,6775,2.61632478632479,-947,-289,122299.5,-0.002363051361616,6.61
106,土城,86539,238491,0.975522477075619,29.5578,8054,681,682,2.75587885230936,-1,-424,238279,-0.00177942663852,6.672723877
106,坪林,2519,6530,1.24939717533586,170.835,38,19,24,2.59229853116316,-5,-2,6529,-0.000306325624138,2.908311649
106,士林,106819,289916,0.933495171530705,62.3682,4622,10762,13139,2.71408644529531,-2377,-1621,289105.5,-0.005606949712129,6.22
106,大同,51564,129943,0.953266392087304,5.6815,22754,6313,7451,2.52003335660538,-1138,-665,129610.5,-0.005130757153163,6.23
106,大安,120529,311404,0.877647002074188,11.3614,27283,16253,18244,2.58364377037891,-1991,-1435,310686.5,-0.004618803842459,5.39
106,平溪,2328,4776,1.23177570093458,71.3382,66,10,7,2.05154639175258,3,-57,4747.5,-0.012006319115324,2.105928188
106,文山,105011,275233,0.923670471144908,31.509,8709,11369,13075,2.62099208654331,-1706,-809,274828.5,-0.002943653951464,5.62
106,新店,125299,301305,0.93062550459421,120.2255,2513,1078,975,2.40468798633668,103,784,301697,0.002598633728542,5.75542430506401
106,新莊,150819,414227,0.955995334627172,19.7383,21102,1200,1101,2.74651734860992,99,2297,415375.5,0.005529936166192,6.56811287138248
106,松山,80325,208289,0.887513479714728,9.2878,22286,10168,11911,2.59307812013694,-1743,-1301,207638.5,-0.006265697353814,5.16
106,板橋,206836,552220,0.955224778974128,23.1373,23835,1326,1499,2.66984470788451,-173,-740,551850,-0.001340944097128,6.33286976847427
106,林口,40638,103458,0.95034498359914,54.1519,1959,489,329,2.54584379152517,160,2643,104779.5,0.025224399811032,6.81253583
106,樹林,66078,184409,0.997043566779654,33.1288,5559,597,599,2.79077756590696,-2,-260,184279,-0.001410904118212,6.45233062632106
106,永和,90826,224086,0.905493197278912,5.7138,38956,713,864,2.46720102173386,-151,-1501,223335.5,-0.006720830320303,5.76
106,汐止,86040,197877,0.954417952314166,71.2354,2798,724,645,2.29982566248257,79,1444,198599,0.007270932884858,5.857909185
106,泰山,28238,78839,0.988774532061954,19.1603,4118,234,246,2.79194702174375,-12,72,78875,0.000912836767036,5.61726517
106,淡水,72613,166063,0.925680690198989,70.6565,2400,622,458,2.28695963532701,164,3534,167830,0.021057021986534,6.238035317
106,深坑,9537,23667,1.00211488029778,20.5787,1150,84,80,2.4815979867883,4,-7,23663.5,-0.000295814228664,5.23836681241155
106,烏來,1860,6225,0.975563313233894,321.1306,20,19,24,3.34677419354839,-5,95,6272.5,0.015145476285373,5.7
